    0.14844E-05    0.10357E+02
    0.14859E-05    0.10367E+02
    0.14874E-05    0.10377E+02
    0.14888E-05    0.10387E+02
    0.14903E-05    0.10397E+02
    0.14918E-05    0.10407E+02
    0.14933E-05    0.10417E+02
    0.14948E-05    0.10428E+02
    0.14963E-05    0.10438E+02
    0.14978E-05    0.10448E+02
    0.14993E-05    0.10458E+02
    0.15008E-05    0.10468E+02
    0.15023E-05    0.10478E+02
    0.15038E-05    0.10488E+02
    0.15053E-05    0.10498E+02
    0.15068E-05    0.10508E+02
    0.15083E-05    0.10518E+02
    0.15098E-05    0.10528E+02
    0.15113E-05    0.10539E+02
    0.15129E-05    0.10549E+02
    0.15144E-05    0.10559E+02
    0.15159E-05    0.10569E+02
    0.15174E-05    0.10579E+02
    0.15189E-05    0.10589E+02
    0.15204E-05    0.10600E+02
    0.15220E-05    0.10610E+02
    0.15235E-05    0.10620E+02
    0.15250E-05    0.10630E+02
    0.15265E-05    0.10641E+02
    0.15281E-05    0.10651E+02
    0.15296E-05    0.10661E+02
    0.15311E-05    0.10671E+02
    0.15327E-05    0.10682E+02
    0.15342E-05    0.10692E+02
    0.15357E-05    0.10702E+02
    0.15373E-05    0.10713E+02
    0.15388E-05    0.10723E+02
    0.15403E-05    0.10733E+02
    0.15419E-05    0.10744E+02
    0.15434E-05    0.10754E+02
    0.15450E-05    0.10764E+02
    0.15465E-05    0.10775E+02
    0.15481E-05    0.10785E+02
    0.15496E-05    0.10795E+02
    0.15512E-05    0.10806E+02
    0.15527E-05    0.10816E+02
    0.15543E-05    0.10827E+02
    0.15558E-05    0.10837E+02
    0.15574E-05    0.10847E+02
    0.15589E-05    0.10858E+02
    0.15605E-05    0.10868E+02
    0.15621E-05    0.10879E+02
    0.15636E-05    0.10889E+02
    0.15652E-05    0.10900E+02
    0.15667E-05    0.10910E+02
    0.15683E-05    0.10921E+02
    0.15699E-05    0.10931E+02
    0.15715E-05    0.10942E+02
    0.15730E-05    0.10952E+02
    0.15746E-05    0.10963E+02
    0.15762E-05    0.10974E+02
    0.15778E-05    0.10984E+02
    0.15793E-05    0.10995E+02
    0.15809E-05    0.11005E+02
    0.15825E-05    0.11016E+02
    0.15841E-05    0.11027E+02
    0.15857E-05    0.11037E+02
    0.15872E-05    0.11048E+02
    0.15888E-05    0.11058E+02
    0.15904E-05    0.11069E+02
    0.15920E-05    0.11080E+02
    0.15936E-05    0.11090E+02
    0.15952E-05    0.11101E+02
    0.15968E-05    0.11112E+02
    0.15984E-05    0.11122E+02
    0.16000E-05    0.11133E+02
    0.16016E-05    0.11144E+02
    0.16032E-05    0.11155E+02
    0.16048E-05    0.11165E+02
    0.16064E-05    0.11176E+02
    0.16080E-05    0.11187E+02
    0.16096E-05    0.11198E+02
    0.16112E-05    0.11209E+02
    0.16128E-05    0.11219E+02
    0.16145E-05    0.11230E+02
    0.16161E-05    0.11241E+02
    0.16177E-05    0.11252E+02
    0.16193E-05    0.11263E+02
    0.16209E-05    0.11273E+02
    0.16226E-05    0.11284E+02
    0.16242E-05    0.11295E+02
    0.16258E-05    0.11306E+02
    0.16274E-05    0.11317E+02
    0.16291E-05    0.11328E+02
    0.16307E-05    0.11339E+02
    0.16323E-05    0.11350E+02
    0.16339E-05    0.11361E+02
    0.16356E-05    0.11372E+02
    0.16372E-05    0.11383E+02
    0.16389E-05    0.11394E+02
    0.16405E-05    0.11405E+02
    0.16421E-05    0.11415E+02
    0.16438E-05    0.11426E+02
    0.16454E-05    0.11438E+02
    0.16471E-05    0.11449E+02
